IATA	ID	Name	City	Country	ICAO
\N	1595	Ein Yahav Airfield	Eyn-yahav	Israel	LLEY
\N	1597	Hatzor Air Base	Haztor	Israel	LLHS
\N	1599	Megiddo Airport	Megido Airstrip	Israel	LLMG
\N	1600	Bar Yehuda Airfield	Metzada	Israel	LLMZ
\N	1601	Nevatim Air Base	Nevatim	Israel	LLNV
\N	1603	Ramat David Air Base	Ramat David	Israel	LLRD
\N	1604	Ramon Air Base	Ramon	Israel	LLRM
\N	1607	Wiener Neustadt East Airport	Wiener Neustadt Ost	Austria	LOAN
\N	1608	Wels Airport	Wels	Austria	LOLW
\N	1615	Hinterstoisser Air Base	Zeltweg	Austria	LOXZ
\N	1616	Alverca Airport	Alverca	Portugal	LPAR
\N	1619	Beja International Airport	Beja (madeira)	Portugal	LPBJ
\N	1620	Braga Municipal Aerodrome	Braga	Portugal	LPBR
\N	1621	Coimbra Airport	Coimba	Portugal	LPCO
\N	1622	Cascais Airport	Cascais	Portugal	LPCS
\N	1623	Covilh?ú Airport	Covilha	Portugal	LPCV
\N	1624	?ëvora Airport	Evora	Portugal	LPEV
\N	1630	Monte Real Air Base	Monte Real	Portugal	LPMR
\N	1631	Montijo Airport	Montijo	Portugal	LPMT
\N	1632	Ovar Airport	Ovar	Portugal	LPOV
\N	1635	Portim?úo Airport	Portimao	Portugal	LPPM
\N	1640	Sintra Airport	Sintra	Portugal	LPST
\N	1641	Tancos Airbase	Tancos	Portugal	LPTN
\N	1643	Viseu Airport	Viseu	Portugal	LPVZ
\N	1664	Les Eplatures Airport	Les Eplatures	Switzerland	LSGC
\N	1666	Saanen Airport	Saanen	Switzerland	LSGK
\N	1668	Alpnach Air Base	Alpnach	Switzerland	LSMA
\N	1669	D??bendorf Air Base	Dubendorf	Switzerland	LSMD
\N	1671	Mollis Airport	Mollis	Switzerland	LSMF
\N	1672	Meiringen Airport	Meiringen	Switzerland	LSMM
\N	1673	Payerne Air Base	Payerne	Switzerland	LSMP
\N	1677	Grenchen Airport	Grenchen	Switzerland	LSZG
\N	1681	G??vercinlik Airport	Ankara	Turkey	LTAB
\N	1684	Ak??nc?? Air Base	Ankara	Turkey	LTAE
\N	1690	??skenderun Airport	Iskenderun	Turkey	LTAK
\N	1695	Malatya Erha?º Airport	Malatya	Turkey	LTAT
\N	1697	Sivrihisar Airport	Sivrihisar	Turkey	LTAV
\N	1698	Tokat Airport	Tokat	Turkey	LTAW
\N	1707	Gaziemir Airport	Izmir	Turkey	LTBK
\N	1709	Isparta Airport	Isparta	Turkey	LTBM
\N	1710	K??tahya Airport	Kutahya	Turkey	LTBN
\N	1712	Yalova Airport	Yalova	Turkey	LTBP
\N	1713	Cengiz Topel Airport	Topel	Turkey	LTBQ
\N	1716	Akhisar Airport	Akhisar	Turkey	LTBT
\N	1719	Samand??ra Air Base	Istanbul	Turkey	LTBX
\N	1731	Siirt Airport	Siirt	Turkey	LTCL
\N	1732	Kakl???º Airport	Izmir	Turkey	LTFA
\N	1733	Sel?ºuk Efes Airport	Izmir	Turkey	LTFB
\N	1744	Vr?íac International Airport	Vrsac	Serbia	LYVR
\N	1747	Kuchy?êa Air Base	Malacky	Slovakia	LZMC
\N	1750	Tren?ì?¡n Airport	Trencin	Slovakia	LZTN
\N	1758	Cabo Rojo Airport	Cabo Rojo	Dominican Republic	MDCR
\N	1763	San Isidro Air Base	San Isidoro	Dominican Republic	MDSI
\N	1765	Bananera Airport	Bananera	Guatemala	MGBN
\N	1769	Retalhuleu Airport	Retalhuleu	Guatemala	MGRT
\N	1770	San Jos?? Airport	San Jose	Guatemala	MGSJ
\N	1777	Trujillo Airport	Trujillo	Honduras	MHTJ
\N	1788	Ciudad Acu??a New International Airport	Ciudad Acuna	Mexico	MMCC
\N	1790	Nuevo Casas Grandes Airport	Nuevo Casas Grandes	Mexico	MMCG
\N	1791	Chilpancingo Airport	Chilpancingo	Mexico	MMCH
\N	1811	Ixtepec Airport	Iztepec	Mexico	MMIT
\N	1844	Ter?ín Air Base	Tuxtla Gutierrez	Mexico	MMTB
\N	1859	Zapopan Airport	Zapopan	Mexico	MMZP
\N	1861	Los Brasiles Airport	Los Brasiles	Nicaragua	MNBR
\N	1862	Leon (Fanor Urroz) Airport	Leon	Nicaragua	MNLN
\N	1870	Ruben Cantu Airport	Santiago	Panama	MPSA
\N	1872	Buenos Aires Airport	Buenos Aires	Costa Rica	MRBA
\N	1875	Chacarita Airport	Chacarita	Costa Rica	MRCH
\N	1877	El Carmen de Siquirres Airport	El Carmen	Costa Rica	MREC
\N	1878	Finca 10 / Nuevo Palmar Sur Airport	Finca 10	Costa Rica	MRFI
\N	1880	Guapiles Airport	Guapiles	Costa Rica	MRGP
\N	1882	Los Chiles Airport	Los Chiles	Costa Rica	MRLC
\N	1886	Pandora Airport	Pandora	Costa Rica	MRPD
\N	1890	Santa Clara De Guapiles Airport	Santa Clara	Costa Rica	MRSG
\N	1891	San Vito De Java Airport	San Vito De Jaba	Costa Rica	MRSV
\N	1893	Ilopango International Airport	San Salvador	El Salvador	MSSS
\N	1894	Les Cayes Airport	Cayes	Haiti	MTCA
\N	1896	Jacmel Airport	Jacmel	Haiti	MTJA
\N	1906	Florida Airport	Florida	Cuba	MUFL
\N	1907	Leeward Point Field	Guantanamo	Cuba	MUGM
\N	1916	Pinar Del Rio Airport	Pinar Del Rio Norte	Cuba	MUPR
\N	1917	San Antonio De Los Banos Airport	San Antonio De Banos	Cuba	MUSA
\N	1919	Joaqu?¡n de Ag??ero Airport	Santa Lucia	Cuba	MUSL
\N	1920	Siguanea Airport	Siguanea	Cuba	MUSN
\N	1921	Sancti Spiritus Airport	Sancti Spiritus	Cuba	MUSS
\N	1927	Clarence A. Bain Airport	Clarence Bain	Bahamas	MYAB
\N	1933	Sandy Point Airport	Sandy Point	Bahamas	MYAS
\N	1936	Great Harbour Cay Airport	Bullocks Harbour	Bahamas	MYBG
\N	1942	George Town Airport	George Town	Bahamas	MYEG
\N	1945	Normans Cay Airport	Norman's Cay	Bahamas	MYEN
\N	1947	Staniel Cay Airport	Staniel Cay	Bahamas	MYES
\N	1954	Duncan Town Airport	Duncan Town	Bahamas	MYRD
\N	1955	Rum Cay Airport	Port Nelson	Bahamas	MYRP
\N	1974	Fangatau Airport	Fangatau	French Polynesia	NTGB
\N	2013	Glentanner Airport	Glentanner	New Zealand	NZGT
\N	2016	Hastings Aerodrome	Hastings	New Zealand	NZHS
\N	2026	RNZAF Base Ohakea	Ohakea	New Zealand	NZOH
\N	2032	Waiouru Airport	Waiouru	New Zealand	NZRU
\N	2033	South Pole Station Airport	Stephen's Island	Antarctica	NZSP
\N	2036	Pukaki Airport	Pukaki	New Zealand	NZUK
\N	2038	Williams Field	Weydon	Antarctica	NZWD
\N	2040	Wigram Airport	Wigram	New Zealand	NZWG
\N	2043	Wairoa Airport	Wairoa	New Zealand	NZWO
\N	2044	RNZAF Base Auckland-Whenuapai	Whenuapai	New Zealand	NZWP
\N	2054	Shindand Airport	Shindand	Afghanistan	OASD
\N	2055	Sheberghan Airport	Sheberghan	Afghanistan	OASG
\N	2058	Sheik Isa Air Base	Bahrain	Bahrain	OBBS
\N	2063	Abqaiq Airport	Abqaiq	Saudi Arabia	OEBQ
\N	2070	Jubail Airport	Jubail	Saudi Arabia	OEJB
\N	2071	King Faisal Naval Base	Jeddah	Saudi Arabia	OEJF
\N	2077	Pump Station 3 Airport	Petroline 3	Saudi Arabia	OEPC
\N	2078	Pump Station 6 Airport	Petroline 6	Saudi Arabia	OEPF
\N	2079	Pump Station 10 Airport	Petroline 10	Saudi Arabia	OEPJ
\N	2080	Rabigh Airport	Rabigh	Saudi Arabia	OERB
\N	2083	Ras Mishab Airport	Rash Mishab	Saudi Arabia	OERM
\N	2085	Ras Tanura Airport	Ras Tanura	Saudi Arabia	OERT
\N	2091	Thumamah Airport	Thumamah	Saudi Arabia	OETH
\N	2092	Ras Tanajib Airport	Ras Tanajib	Saudi Arabia	OETN
\N	2098	Dezful Airport	Dezful	Iran	OIAD
\N	2099	Aghajari Airport	Aghajari	Iran	OIAG
\N	2100	Gachsaran Airport	Gachsaran	Iran	OIAH
\N	2102	Omidiyeh Airport	Omidyeh	Iran	OIAJ
\N	2105	Abumusa Island Airport	Abumusa I.	Iran	OIBA
\N	2107	Bastak Airport	Bastak	Iran	OIBH
\N	2108	Asaloyeh Airport	Golbandi	Iran	OIBI
\N	2111	Khark Island Airport	Khark Island	Iran	OIBQ
\N	2112	Sirri Island Airport	Siri Island	Iran	OIBS
\N	2113	Lavan Island Airport	Lavan Island	Iran	OIBV
\N	2118	Hesa Airport	Daran	Iran	OIFE
\N	2119	Shahid Vatan Pour Air Base	Esfahan	Iran	OIFH
\N	2120	Kashan Airport	Kashan	Iran	OIFK
\N	2122	Badr Air Base	Sepah	Iran	OIFP
\N	2125	Arak Airport	Arak	Iran	OIHR
\N	2126	Ghazvin Azadi Airport	Abe-ali	Iran	OIIA
\N	2127	Kushke Nosrat Airport	Kushke Nosrat	Iran	OIIC
\N	2128	Doshan Tappeh Air Base	Teheran	Iran	OIID
\N	2130	Ghale Morghi Airport	Teheran	Iran	OIIG
\N	2132	Qazvin Airport	Ghazvin	Iran	OIIK
\N	2133	Naja Airport	Khoram Dareh	Iran	OIIM
\N	2135	Jiroft Airport	Jiroft	Iran	OIKJ
\N	2138	Havadarya Airport	Bandar Abbas	Iran	OIKP
\N	2139	Dayrestan Airport	Gheshm I.	Iran	OIKQ
\N	2141	Sirjan Airport	Sirjan	Iran	OIKY
\N	2143	Sarakhs Airport	Sarakhs	Iran	OIMC
\N	2144	Shahroud Airport	Emam Shahr	Iran	OIMJ
\N	2147	Tabas Airport	Tabas	Iran	OIMT
\N	2148	Kalaleh Airport	Kalaleh	Iran	OINE
\N	2153	Fasa Airport	Fasa	Iran	OISF
\N	2154	Jahrom Airport	Jahrom	Iran	OISJ
\N	2156	Lamerd Airport	Lamerd	Iran	OISR
\N	2158	Khoy Airport	Khoy	Iran	OITK
\N	2163	Zanjan Airport	Zanjan	Iran	OITZ
\N	2168	Iran Shahr Airport	Iran Shahr	Iran	OIZI
\N	2169	Saravan Airport	Saravan	Iran	OIZS
\N	2173	Prince Hassan Air Base	Hotel Four	Jordan	OJHF
\N	2174	Jerusalem Airport	Jerusalem	West Bank	OJJR
\N	2178	Rene Mouawad Air Base	Kleiat	Lebanon	OLKA
\N	2181	Al Hamra Aux Airport	Al Hamra	United Arab Emirates	OMAH
\N	2182	Jebel Dhana Airport	Jebel Dhana	United Arab Emirates	OMAJ
\N	2184	Al Dhafra Air Base	Abu Dhabi	United Arab Emirates	OMAM
\N	2185	Arzanah Airport	Arzana	United Arab Emirates	OMAR
\N	2186	Das Island Airport	Das Island	United Arab Emirates	OMAS
\N	2187	Zirku Airport	Zirku	United Arab Emirates	OMAZ
\N	2197	Bhagatanwala Airport	Bhagtanwala	Pakistan	OPBG
\N	2205	Shahbaz Air Base	Jacobsbad	Pakistan	OPJA
\N	2208	Walton Airport	Lahore	Pakistan	OPLH
\N	2209	Mangla Airport	Mangla	Pakistan	OPMA
\N	2211	Mianwali Air Base	Mianwali	Pakistan	OPMI
\N	2213	Masroor Air Base	Karachi	Pakistan	OPMR
\N	2216	Okara Cantonment Airstrip	Okara	Pakistan	OPOK
\N	2220	Qasim Airport	Qasim	Pakistan	OPQS
\N	2224	Risalpur Air Base	Risalpur	Pakistan	OPRS
\N	2232	Wana Airport	Wana	Pakistan	OPWN
\N	2241	Doha International Airport	Doha	Qatar	OTBD
\N	2250	Dyess Army Air Field	Kwajalein	Marshall Islands	PKRO
\N	2260	Pingtung South Airport	Pingtung	Taiwan	RCDC
\N	2261	Longtan Air Base	Longtang	Taiwan	RCDI
\N	2271	Hsinchu Air Base	Hsinchu	Taiwan	RCPO
\N	2273	Chihhang Air Base	Taitung	Taiwan	RCQS
\N	2282	Minami Torishima Airport	Minami Tori Shima	Japan	RJAM
\N	2285	Kohnan Airport	Kohnan	Japan	RJBK
\N	2293	Tokachi Airport	Tokachi	Japan	RJCT
\N	2302	Ashiya Airport	Ashiya	Japan	RJFA
\N	2309	Nyutabaru Airport	Nyutabaru	Japan	RJFN
\N	2314	Kanoya Airport	Kanoya	Japan	RJFY
\N	2315	Tsuiki Air Field	Tsuiki	Japan	RJFZ
\N	2317	Okierabu Airport	Okierabu	Japan	RJKB
\N	2319	Fukui Airport	Fukui	Japan	RJNF
\N	2320	Gifu Airport	Gifu	Japan	RJNG
\N	2321	Hamamatsu Airport	Hamamatsu	Japan	RJNH
\N	2325	Shizuhama Airport	Yaizu	Japan	RJNY
\N	2329	Hofu Airport	Hofu	Japan	RJOF
\N	2338	Yao Airport	Osaka	Japan	RJOY
\N	2339	Ozuki Airport	Ozuki	Japan	RJOZ
\N	2343	Hachinohe Airport	Hachinoe	Japan	RJSH
\N	2348	Matsushima Air Base	Matsushima	Japan	RJST
\N	2350	Atsugi Naval Air Facility	Atsugi	Japan	RJTA
\N	2351	Tateyama Airport	Tateyama	Japan	RJTE
\N	2353	Iruma Air Base	Iruma	Japan	RJTJ
\N	2354	Kisarazu Airport	Kisarazu	Japan	RJTK
\N	2355	Shimofusa Airport	Shimofusa	Japan	RJTL
\N	2358	Kastner Army Heliport	Zama	Japan	RJTR
\N	2371	Jinhae Airport	Chinhae	South Korea	RKPE
\N	2375	A 511 Airport	Pyongtaek	South Korea	RKSG
\N	2385	Ie Shima Auxiliary Air Base	Iejima	Japan	RODE
\N	2393	Tarama Airport	Tarama	Japan	RORT
\N	2406	Daet Airport	Daet	Philippines	RPUD
\N	2407	Basa Air Base	Floridablanca	Philippines	RPUF
\N	2408	Lingayen Airport	Lingayen	Philippines	RPUG
\N	2410	Fernando Air Base	Lipa	Philippines	RPUL
\N	2411	Mamburao Airport	Mamburao	Philippines	RPUM
\N	2414	Vigan Airport	Vigan	Philippines	RPUQ
\N	2415	Dr.Juan C. Angara Airport	Baler	Philippines	RPUR
\N	2421	Bagabag Airport	Bagabag	Philippines	RPUZ
\N	2428	Guiuan Airport	Guiuan	Philippines	RPVG
\N	2435	Evelio Javier Airport	San Jose	Philippines	RPVS
\N	2438	Junin Airport	Junin	Argentina	SAAJ
\N	2444	Chamical Airport	Gobernador Gordillo	Argentina	SACT
\N	2445	San Fernando Airport	San Fernando	Argentina	SADF
\N	2446	Mariano Moreno Airport	Jose C. Paz	Argentina	SADJ
\N	2448	Moron Airport	Moron	Argentina	SADM
\N	2449	El Palomar Airport	El Palomar	Argentina	SADP
\N	2450	Chos Malal Airport	Chosmadal	Argentina	SAHC
\N	2451	Dr. Arturo H. Illia Airport	Fuerte Gral Roca	Argentina	SAHR
\N	2457	Tinogasta Airport	Tinogasta	Argentina	SANI
\N	2459	Chilecito Airport	Chilecito	Argentina	SANO
\N	2464	La Quiaca Airport	Laboulaye	Argentina	SAOL
\N	2465	Marcos Juarez Airport	Marcos Juarez	Argentina	SAOM
\N	2466	Villa Reynolds Airport	Villa Reynolds	Argentina	SAOR
\N	2473	Monte Caseros Airport	Monte Caseros	Argentina	SARM
\N	2479	Laboulaye Airport	La Quiaca	Argentina	SASQ
\N	2481	El Dorado Airport	El Dorado	Argentina	SATD
\N	2482	Goya Airport	Goya	Argentina	SATG
\N	2483	Ober?í Airport	Obera	Argentina	SATO
\N	2484	Reconquista Airport	Reconquista	Argentina	SATR
\N	2485	Curuzu Cuatia Airport	Curuzu Cuatia	Argentina	SATU
\N	2493	Marambio Base	Marambio Base	Antarctica	SAWB
\N	2502	Brigadier D.H.E. Ruiz Airport	Colonel Suarez	Argentina	SAZC
\N	2503	Olavarria Airport	Olavarria	Argentina	SAZF
\N	2504	General Pico Airport	General Pico	Argentina	SAZG
\N	2505	Tres Arroyos Airport	Tres Arroyos	Argentina	SAZH
\N	2506	Bolivar Airport	Bolivar	Argentina	SAZI
\N	2511	Comodoro Pedro Zanni Airport	Pehuajo	Argentina	SAZP
\N	2516	Cutral-Co Airport	Cutralco	Argentina	SAZW
\N	2519	Campo D??lio Jardim de Mattos Airport	Rio De Janeiro	Brazil	SBAF
\N	2520	Amap?í Airport	Amapa	Brazil	SBAM
\N	2530	Major Brigadeiro Doorgal Borges Airport	Barbacena	Brazil	SBBQ
\N	2534	Barra do Gar?ºas Airport	Barra Do Garcas	Brazil	SBBW
\N	2536	Cachimbo Airport	Itaituba	Brazil	SBCC
\N	2542	Canoas Air Force Base	Porto Alegre	Brazil	SBCO
\N	2552	Jacareacanga Airport	Jacare-acanga	Brazil	SBEK
\N	2553	S?úo Pedro da Aldeia Airport	Sao Pedro Da Aldeia	Brazil	SBES
\N	2558	Furnas Airport	Alpinopolis	Brazil	SBFU
\N	2561	Guajar?í-Mirim Airport	Guajara-mirim	Brazil	SBGM
\N	2563	EMBRAER - Unidade Gavi?úo Peixoto Airport	Macae	Brazil	SBGP
\N	2565	Guaratinguet?í Airport	Guaratingueta	Brazil	SBGW
\N	2567	Itacoatiara Airport	Itaituba	Brazil	SBIC
\N	2571	Francisco Vilela do Amaral Airport	Itumbiara	Brazil	SBIT
\N	2573	Bel??m/Brigadeiro Prot?ísio de Oliveira Airport	Belem	Brazil	SBJC
\N	2579	Lages Airport	Lajes	Brazil	SBLJ
\N	2583	Lagoa Santa Airport	Lagoa Santa	Brazil	SBLS
\N	2585	Monte Dourado Airport	Almeirim	Brazil	SBMD
\N	2593	Campo de Marte Airport	Sao Paulo	Brazil	SBMT
\N	2598	Oiapoque Airport	Oioiapoque	Brazil	SBOI
\N	2600	Prefeito Doutor Jo?úo Silva Filho Airport	Parnaiba	Brazil	SBPB
\N	2625	Tarauac?í Airport	Tarauaca	Brazil	SBTK
\N	2626	Tel?¬maco Borba Airport	Telemaco Borba	Brazil	SBTL
\N	2627	Tiri??s Airport	Obidos Tirios	Brazil	SBTS
\N	2639	Iauaret?¬ Airport	Iauarete	Brazil	SBYA
\N	2643	El Bosque Airport	Santiago	Chile	SCBQ
\N	2646	Gral. Bernardo O??Higgins Airport	Chillan	Chile	SCCH
\N	2653	Futaleuf?? Airport	Futaleufu	Chile	SCFT
\N	2659	Vallenar Airport	Vallenar	Chile	SCLL
\N	2660	De La Independencia Airport	Rancagua	Chile	SCRG
\N	2661	Teniente Rodolfo Marsh Martin Base	Isla Rey Jorge	Antarctica	SCRM
\N	2663	Eulogio S?ínchez Airport	Santiago	Chile	SCTB
\N	2669	Hacienda Clementina Airport	Clementia	Ecuador	SECM
\N	2674	Gualaquiza Airport	Gualaquiza	Ecuador	SEGZ
\N	2675	Atahualpa Airport	Ibarra	Ecuador	SEIB
\N	2676	Km 192 Airport	Km-192	Ecuador	SEKK
\N	2677	Hacienda La Julia Airport	La Julia	Ecuador	SELJ
\N	2679	Jose Maria Velasco Ibarra Airport	Macara	Ecuador	SEMA
\N	2682	El Carmen Airport	Montalvo	Ecuador	SEMO
\N	2684	Maragrosa Airport	Maragrosa	Ecuador	SEMX
\N	2685	Amable Calle Gutierrez Airport	Pasaje	Ecuador	SEPS
\N	2687	Quevedo Airport	Quevedo	Ecuador	SEQE
\N	2689	Chimborazo Airport	Riobamba	Ecuador	SERB
\N	2692	Santo Domingo de Los Colorados Airport	Santo Domingo	Ecuador	SESD
\N	2694	Taura Airport	Taura	Ecuador	SETA
\N	2695	Mayor Galo Torres Airport	Tena	Ecuador	SETE
\N	2700	Juan De Ayolas Airport	Ayolas	Paraguay	SGAY
\N	2702	Itaip?? Airport	Itaipu	Paraguay	SGIB
\N	2703	Dr. Luis Maria Arga??a International Airport	Mariscal Estigarribia	Paraguay	SGME
\N	2704	Carlos Miguel Gimenez Airport	Pilar	Paraguay	SGPI
\N	2707	Las Flores Airport	El Banco	Colombia	SKBC
\N	2720	Santiago Vila Airport	Girardot	Colombia	SKGI
\N	2723	Guaymaral Airport	Guaymaral	Colombia	SKGY
\N	2727	Jorge Isaac Airport	La Mina	Colombia	SKLM
\N	2737	Puerto Bol?¡var Airport	Puerto Bolivar	Colombia	SKPB
\N	2740	Pitalito Airport	Pitalito	Colombia	SKPI
\N	2744	Mariquita Airport	Mariquita	Colombia	SKQU
\N	2760	Chimore Airport	Chapacura	Bolivia	SLCH
\N	2763	Juan Mendoza Airport	Oruro	Bolivia	SLOR
\N	2766	Santa Ana Del Yacuma Airport	Santa Ana	Bolivia	SLSA
\N	2770	Teniente Coronel Rafael Pab??n Airport	Villa Montes	Bolivia	SLVM
\N	2775	Saint-Georges-de-l'Oyapock Airport	St.-georges Oyapock	French Guiana	SOOG
\N	2776	Huancabamba Airport	Huancabamba	Peru	SPAB
\N	2777	Alferez FAP Alfredo Vladimir Sara Bauer Airport	Andoas	Peru	SPAS
\N	2778	Teniente General Gerardo P??rez Pinedo Airport	Atalaya	Peru	SPAY
\N	2780	Iberia Airport	Iberia	Peru	SPBR
\N	2783	Puerto Esperanza Airport	Puerto Esperanza	Peru	SPEP
\N	2784	Cesar Torke Podesta Airport	Moquegua	Peru	SPEQ
\N	2791	Francisco Carle Airport	Jauja	Peru	SPJJ
\N	2794	Ilo Airport	Ilo	Peru	SPLO
\N	2795	Las Palmas Air Base	Las Palmas	Peru	SPLP
\N	2799	Collique Airport	Collique	Peru	SPOL
\N	2803	Capit?ín FAP Leonardo Alvari??o Herr Airport	San Ramon	Peru	SPRM
\N	2813	Angel S Adami Airport	Montevideo	Uruguay	SUAA
\N	2814	Santa Bernardina International Airport	Durazno	Uruguay	SUDU
\N	2820	San Fernando de Atabapo Airport	San Fernando Deatabapo	Venezuela	SVAT
\N	2823	El Libertador Airbase	Maracaibo	Venezuela	SVBL
\N	2827	Caicara del Orinoco Airport	Caicara De Orinoco	Venezuela	SVCD
\N	2828	San Carlos Airport	San Carlos	Venezuela	SVCJ
\N	2829	Calabozo Airport	Calabozo	Venezuela	SVCL
\N	2831	Carora Airport	Carora	Venezuela	SVCO
\N	2834	Oscar Machado Zuluaga Airport	Caracas	Venezuela	SVCS
\N	2836	Capit?ín Manuel R?¡os Airbase	Carrizal	Venezuela	SVCZ
\N	2837	El Dorado Airport	El Dorado	Venezuela	SVED
\N	2838	Elorza Airport	Elorza	Venezuela	SVEZ
\N	2839	Guasdalito Airport	Guasdualito	Venezuela	SVGD
\N	2842	Higuerote Airport	Higuerote	Venezuela	SVHG
\N	2843	Andr??s Miguel Salazar Marcano Airport	Isla De Coche	Venezuela	SVIE
\N	2845	San Juan de Los Morros Airport	San Juan De Los Morros	Venezuela	SVJM
\N	2847	La Orchila Airport	La Orchila	Venezuela	SVLO
\N	2855	Paramillo Airport	San Cristobal	Venezuela	SVPM
\N	2857	Palmarito Airport	Palmarito	Venezuela	SVPT
\N	2859	Santa B?írbara de Barinas Airport	Santa Barbara	Venezuela	SVSB
\N	2862	Sub Teniente Nestor Arias Airport	San Felipe	Venezuela	SVSP
\N	2867	Tumeremo Airport	Tumeremo	Venezuela	SVTM
\N	2872	Linden Airport	Linden	Guyana	SYLD
\N	3005	Deesa Airport	Deesa	India	VADS
\N	3006	Guna Airport	Guna	India	VAGN
\N	3026	Batticaloa Airport	Batticaloa	Sri Lanka	VCCB
\N	3033	Kampong Chhnang Airport	Kompong Chnang	Cambodia	VDKH
\N	3037	Along Airport	Along	India	VEAN
\N	3041	Bokaro Airport	Bokaro	India	VEBK
\N	3049	Hirakud Airport	Hirakud	India	VEHK
\N	3051	Jharsuguda Airport	Jharsuguda	India	VEJH
\N	3058	Muzaffarpur Airport	Mazuffarpur	India	VEMZ
\N	3059	Nawapara Airport	Nawapara	India	VENP
\N	3062	Purnea Airport	Purnea	India	VEPU
\N	3065	Utkela Airport	Utkela	India	VEUK
\N	3067	Zero Airport	Zero	India	VEZO
\N	3075	Tejgaon Airport	Dhaka	Bangladesh	VGTJ
\N	3078	Shek Kong Air Base	Sek Kong	Hong Kong	VHSK
\N	3082	Nal Airport	Bikaner	India	VIBK
\N	3087	Bhiwani Airport	Bhiwani	India	VIBW
\N	3091	Safdarjung Airport	Delhi	India	VIDD
\N	3095	Hissar Airport	Hissar	India	VIHR
\N	3096	Jhansi Airport	Jhansi	India	VIJN
\N	3107	Patiala Airport	Patiala	India	VIPL
\N	3109	Fursatganj Airport	Raibarelli	India	VIRB
\N	3117	Phonesavanh Airport	Phong Savanh	Laos	VLPV
\N	3119	Sam Neua Airport	Sam Neua	Laos	VLSN
\N	3124	Janakpur Airport	Janakpur	Nepal	VNJP
\N	3140	Dundigul Air Force Academy	Dundigul	India	VODG
\N	3145	Nagarjuna Sagar Airport	Nagarjunsagar	India	VONS
\N	3149	Salem Airport	Salem	India	VOSM
\N	3150	Tanjore Air Force Base	Tanjore	India	VOTJ
\N	3158	Kamphaeng Saen Airport	Nakhon Pathom	Thailand	VTBK
\N	3159	Khok Kathiam Airport	Lop Buri	Thailand	VTBL
\N	3162	Watthana Nakhon Airport	Prachin Buri	Thailand	VTBW
\N	3166	Takhli Airport	Nakhon Sawan	Thailand	VTPI
\N	3167	Sak Long Airport	Phetchabun	Thailand	VTPL
\N	3169	Nakhon Sawan Airport	Nakhon Sawan	Thailand	VTPN
\N	3171	Khunan Phumipol Airport	Tak	Thailand	VTPY
\N	3172	Khoun Khan Airport	Satun	Thailand	VTSA
\N	3175	Songkhla Airport	Songkhla	Thailand	VTSH
\N	3178	Cha Eian Airport	Nakhon Si Thammarat	Thailand	VTSN
\N	3185	Surin Airport	Surin	Thailand	VTUJ
\N	3187	Khorat Airport	Nakhon Ratchasima	Thailand	VTUN
\N	3188	Rob Muang Airport	Roi Et	Thailand	VTUR
\N	3197	Gia Lam Air Base	Hanoi	Vietnam	VVGL
\N	3198	Kep Air Base	Kep	Vietnam	VVKP
\N	3207	Ann Airport	Ann	Burma	VYAN
\N	3208	Anisakan Airport	Anisakan	Burma	VYAS
\N	3211	Coco Island Airport	Coco Island	Burma	VYCI
\N	3214	Hommalinn Airport	Hommalin	Burma	VYHL
\N	3221	Lanywa Airport	Lanywa	Burma	VYLY
\N	3226	Momeik Airport	Momeik	Burma	VYMO
\N	3228	Nampong Air Base	Nampong	Burma	VYNP
\N	3229	Namsang Airport	Namsang	Burma	VYNS
\N	3230	Hpa-N Airport	Hpa-an	Burma	VYPA
\N	3233	Pyay Airport	Pyay	Burma	VYPY
\N	3234	Shante Air Base	Shante	Burma	VYST
\N	3238	Taungoo Airport	Taungoo	Burma	VYTO
\N	3277	Aek Godang Airport	Padang Sidempuan	Indonesia	WIME
\N	3278	Minangkabau Airport	Padang	Indonesia	WIPT
\N	3280	Dr Ferdinand Lumban Tobing Airport	Sibolga	Indonesia	WIMS
\N	3281	Nanga Pinoh Airport	Nangapinoh	Indonesia	WIOG
\N	3292	Lhok Sukon Airport	Lhok Sukon	Indonesia	WITL
\N	3295	Kluang Airport	Kluang	Malaysia	WMAP
\N	3297	Butterworth Airport	Butterworth	Malaysia	WMKB
\N	3301	Simpang Airport	Simpang	Malaysia	WMKF
\N	3309	Suai Airport	Suai	East Timor	WPDB
\N	3311	Cakung Airport	Baucau	East Timor	WPEC
\N	3312	Sembawang Air Base	Sembawang	Singapore	WSAG
\N	3314	Tengah Air Base	Tengah	Singapore	WSAT
\N	3317	Brisbane Archerfield Airport	Brisbane	Australia	YBAF
\N	3335	RAAF Base East Sale	East Sale	Australia	YMES
\N	3340	"RAAF Williams, Point Cook Base"	Point Cook	Australia	YMPC
\N	3343	RAAF Base Edinburgh	Edinburgh	Australia	YPED
\N	3350	Adelaide Parafield Airport	Adelaide	Australia	YPPF
\N	3360	RAAF Base Richmond	Richmond	Australia	YSRI
\N	3501	Robinson Army Air Field	Robinson	United States	KRBM
\N	3507	Hurlburt Field	Mary Esther	United States	KHRT
\N	3592	Tonopah Test Range Airport	Tonopah	United States	KTNX
\N	3607	San Nicolas Island Nolf Airport	San Nicolas Island	United States	KNSI
